"roi","correlation","Advan_inno","BrainGluSchi","Baltimore","Dallas","dallas","boston","chicago","COBRE","HCP","A","C","MultidimCog","speech","KUT","KTT","UTO","Study_neura","Transdiagnostic2","Transdiagnostic1","no_Advan_inno","no_BrainGluSchi","no_Baltimore","no_Dallas","no_dallas","no_boston","no_chicago","no_COBRE","no_HCP","no_A","no_C","no_MultidimCog","no_speech","no_KUT","no_KTT","no_UTO","no_Study_neura","no_Transdiagnostic2","no_Transdiagnostic1"
"33",0.989723500163718,1.4611512992889,1.14007176922569,0.771002866988649,1.25559975341074,0.66526795240475,1.98367955469917,0.494425964952406,0.464677987415508,1.31361357143499,0.444726233731481,0.892672718233617,0.175129940236951,0.808860929006946,1.0320879160969,-0.637799189117557,0.802867768239071,-0.136042211869072,-0.137352480620628,-0.242441484122616,0.935632653808361,0.965522966715842,0.975021615223833,0.955641774757692,0.989100817173392,0.868258720203166,1.0149262497671,1.02159783777855,0.962893251280982,1.01407684165599,0.977473529594833,1.03785348543836,0.982324949600782,0.944763930059717,1.11201123326847,0.979256694213111,1.02875464546088,1.00095616215159,1.00904091170197
"34",-0.31944915526441,0.360019850471607,-0.417364501444826,-0.282286842435388,-1.30649104747214,0.325796162631683,-0.564080878277569,-0.00502687156060656,-0.207942933136998,-0.259926212005915,1.30799611190332,-0.613832304973878,-0.248221665481017,-0.751138758149819,-0.564349259053926,-1.04187577967257,-0.22637074227309,0.347205855580973,-0.124818234301431,0.529518727602318,-0.360276748959952,-0.314991737594124,-0.319422682177042,-0.253757560203271,-0.362872052331264,-0.274654949115197,-0.345865401962027,-0.320055341053889,-0.286806117607058,-0.408925272153774,-0.288726710516154,-0.371624098924747,-0.293109911340563,-0.320687168902139,-0.230860567631391,-0.312563438586845,-0.349977359983988,-0.296230484535996,-0.341664953284289
"35",0.617396228994878,-0.57386199862448,-0.217852763961794,0.208742681941127,0.336202440795334,0.611277218290683,0.32452028720349,1.12949802340088,0.450496484151809,0.142579142250408,0.549133073804542,1.37546907007758,-0.300514110156899,0.291182630405744,0.561820483398064,1.05632273378699,1.3319351448615,0.70119722643377,0.314033665237052,0.495564791653419,0.71778700092903,0.662639480735597,0.638752368144786,0.619245096827273,0.610165854263588,0.606470270438685,0.574114637053245,0.621305563858246,0.678923977082129,0.602566531742757,0.560800947321982,0.731812605604852,0.623275543120948,0.581118078504483,0.557858790644152,0.561865327745329,0.602138400512128,0.597614712699257,0.573789264437836
"36",-0.212292983541582,0.481909487562417,-1.03639022163566,-0.289263495701188,1.04056319811471,1.10257762161755,0.206904808519898,0.795206676981288,-1.12924993540868,1.26035225139435,-0.970999936571835,-0.224746083054037,-0.473682481832668,0.975951917017122,-0.951211242181259,-0.0474033461336185,-0.389387180311555,-0.293122652692083,-2.20648075975272,-1.56016357148157,-0.267100887388927,-0.17872252525167,-0.147494557589341,-0.244447083178854,-0.313011512830634,-0.237931495356121,-0.269553903385151,-0.126551404070516,-0.374853598577715,-0.167214620796941,-0.221556825156339,-0.165934606072563,-0.267884192272364,-0.170073645244344,-0.250084038874209,-0.218841017645322,-0.20675453512995,-0.119913112848009,-0.0972655130167296
"37",-0.432102852225642,-0.946703273344373,-0.439293544432492,-0.609129222335141,-0.927776390038527,-1.2353998085801,-0.711614703160356,-0.600125862057603,-0.599438855227982,-0.47805880307488,-0.633622521968169,-0.440107060255615,-0.0988642767330956,-0.37605164524298,0.247940602393536,-0.272800253857664,0.290756043065625,0.289503961208935,0.36098259941572,1.46480937525567,-0.416237207277397,-0.415996287617937,-0.405587317228876,-0.400351993505928,-0.356623759763708,-0.381690667446731,-0.411945550429883,-0.413770437859598,-0.402559005025769,-0.410517453703691,-0.419945310741539,-0.478392468036929,-0.424745976634625,-0.49876915368357,-0.456884051865045,-0.470031857794373,-0.47488264285252,-0.441458138116041,-0.519664716161803
"38",0.822329215752491,1.77344893689149,0.501380611148848,0.740142075123967,0.672863874833554,-0.368557711399938,1.50844040230635,0.100030834897292,0.451320537712796,0.947561023763748,1.80415957149199,0.856965669449807,0.255055083098694,0.461140574862078,0.231061992855087,-0.293431732885595,1.20413420569,-0.419507398336866,-0.73455957486658,0.347344252248558,0.726128390615148,0.828202294910814,0.795346043332652,0.812511568717936,0.875230622192118,0.720204948473707,0.863324032190293,0.838322294736892,0.833901907260896,0.75935004976643,0.794773619687533,0.883601923660068,0.829331079058095,0.852935609223142,0.904794194430655,0.767459371590908,0.871561664836397,0.854890908189502,0.790241362133637
"39",0.947983885535958,-0.401667202376955,-0.125078193688493,0.221174213541779,-0.584696808657217,0.581140222664351,0.597401351521698,1.25310535571066,1.62105538078367,1.79410155304618,0.187815158188601,1.09576229574485,0.868420435471608,-0.145260358339318,1.21885499909573,0.812516569707441,0.729276381716542,-0.240302675100215,2.05924485584495,0.541636795075998,1.03989492617303,0.988397667210259,1.00924249701715,0.992881465130962,0.97355863708449,0.931104060268631,0.913194033821913,0.863531086293982,0.922633807758235,0.975710818376656,0.918468880868255,0.930405651714029,0.992730406102101,0.8944940887862,0.886537639684009,0.972734849850142,0.995661910908041,0.867353274882592,0.913872728355976
"40",1.14759572806117,0.833729436294104,0.987930348147034,-0.0210786666359172,-0.464542367229024,0.363471237331588,0.0453183954392049,1.77367992688963,0.0837557335567676,2.28243172397559,0.133749477856011,0.687719686662032,0.554325484676302,1.36252623053948,0.464298407478139,0.392646726732525,0.256253430594185,0.392259221658258,1.81465755915071,1.86239761441783,1.15644203163643,1.12209660402032,1.24654474414034,1.193089910028,1.17319458389527,1.19663952811932,1.0861974458051,1.20760603136364,1.05329734070344,1.17599965582778,1.13763583346725,1.13880355434655,1.11686617608355,1.18055687698365,1.14195151626038,1.21295089745676,1.16346558132068,1.05850961903105,1.01602885263644
"41",0.111971173936038,-0.128105526638436,0.530311195008459,-0.479148503749557,-0.923861552573842,0.207190266353731,-0.3992274550545,0.939880984773803,0.359787314137846,0.686897234463817,-0.202521440023611,-0.141379129055649,-0.301379001522652,0.156928943837142,-0.439102999401527,-0.371915444046777,0.259615125819139,0.0925905802155331,1.48672933345826,1.24485123195239,0.135198733885294,0.0890352492260211,0.162701415524675,0.153516183283092,0.0979590230791828,0.154921661348183,0.0642566863936887,0.0831783136866501,0.0830563914103856,0.135070283439947,0.11691016966287,0.154089105818741,0.107758264900033,0.165855441975385,0.143966781266628,0.104820635171728,0.106418002146187,0.0558479801342659,0.0231225668790105
"42",1.18998897756976,1.42493165984113,0.899240758368624,0.752450865094375,0.131579605870243,0.613056235352109,0.329939383321733,0.679122150488134,1.99073123155029,0.447483597565136,1.37620689512321,0.947824050449984,1.69217560924974,1.05571265918167,1.89554450261662,0.422665973690034,-0.104419224188503,1.1178401491678,0.319552119571743,-0.800351665754486,1.1334237587401,1.19289522146871,1.24209928271828,1.20044473528082,1.20819479746221,1.21797153561867,1.21077822178404,1.09442939920924,1.25252666266618,1.13448202455498,1.18870761981486,1.06291462756658,1.1860826862096,1.07653050883709,1.28546247197208,1.29570660091308,1.15572091186919,1.18806831918869,1.24848668188364
"43",0.657600082204883,0.572205029930586,-0.495686312943608,0.820007647737427,0.579243635547744,0.0954152591920701,0.837931163287072,0.410740171257262,0.19441262794641,-0.304536538235351,1.27187946063526,0.145602130469141,0.354421856091283,0.551631891570145,0.485343016364716,0.497095623494244,0.513960012483546,1.04955171249906,0.202273913818426,0.754470813469113,0.652655357147498,0.718659854208744,0.606937321048564,0.649420386666726,0.697086440156538,0.601253590555444,0.658573754879543,0.689251865898935,0.743691887415535,0.595215287933995,0.68128588229391,0.715554280707867,0.653643318807112,0.647861205177174,0.639288805364239,0.668865117129251,0.612646137959509,0.650367632175702,0.5982056797436
"44",1.1873926905014,-0.227290767902963,2.06781449570851,1.37618833813136,1.13488439852618,1.27554374988196,-0.249574484345562,0.865255757823919,0.680473072510363,1.46455032361072,1.24075147642073,1.46392160559735,-0.134682783152895,1.26396509893085,1.36037946690441,1.64299909468877,0.0663343662134942,0.477861397943622,-0.493602149084857,-0.71310574869829,1.28719382637517,1.12772680332255,1.10301509990892,1.17201912238378,1.15545237580346,1.27951417710537,1.1902807167851,1.21074510332816,1.12033085542658,1.1322869988584,1.14924139208182,1.25396822304514,1.17401491173069,1.12417006961019,1.09505056137397,1.28593444720814,1.20480397255725,1.20871394290318,1.22906168449211
"45",0.582813163393808,0.512772096827114,0.667571000485657,0.488531503221072,1.61363261715912,0.360335641206791,-0.442858702340551,-0.23440559835101,0.132944131040394,0.465842564486163,1.67315753066018,0.500170864567021,-0.165488350401166,-0.128103438184741,1.06905906464422,0.183286053108822,1.17685723108495,0.696618603304243,-0.29787688165071,0.536250876721029,0.575671587280717,0.58424023868921,0.575735535686702,0.528921453639562,0.580685127582581,0.65011430486278,0.614714018213189,0.622171585572579,0.626872233855401,0.499877748470117,0.576598254045887,0.647898729246646,0.617822005273997,0.484116700313007,0.632949147715671,0.542576023364854,0.559959958574795,0.598788008751684,0.541954043103481
"46",-0.17959236392555,-1.31005517336289,0.0333011378173765,0.494817106647311,0.362629295300654,-0.315304403518805,-1.00290339579136,-0.74395253341548,0.106374412998981,-1.43427888176893,0.337374664635947,-0.188606447684066,-0.612717258685679,-0.0919552445669275,0.938850151918433,-0.00298738436053859,0.306745892513249,0.735470745881632,-0.378478887397505,0.87138843564837,-0.074780523392358,-0.193614867129751,-0.282520754089204,-0.197167787038152,-0.167704783104585,-0.100171800936454,-0.13362402920032,-0.195426967579809,-0.0272225123991937,-0.206248584519059,-0.176025184499483,-0.145459702588388,-0.183145303930426,-0.302147952776798,-0.179297433868083,-0.207093321464953,-0.22750988960116,-0.167881585313947,-0.240147062506389
"47",-0.230822262903204,-0.346830041895179,0.0445621233636849,0.236846523505212,0.114754728317503,-1.30777538650069,0.944142634646539,-0.419983001312449,-0.434926628449505,-0.260369617106135,0.682867135375577,-0.237195160378385,-1.07759906131626,-0.235735255956113,-0.837660044512506,-0.170362079691041,0.986833630290166,0.0254403587039411,1.36919848386888,-0.496671893456262,-0.205000476510094,-0.243927056819053,-0.283928564998028,-0.216987114250885,-0.168132713938715,-0.331175559680094,-0.209333058086009,-0.211281688154724,-0.213387988159372,-0.27221784480692,-0.218053803695045,-0.0821211778119286,-0.233093965516109,-0.162211828213331,-0.261707985886788,-0.324238423841657,-0.23972185886866,-0.272106345190431,-0.214692035135869
"48",0.0716174205581615,-0.385110794998962,-0.361767274103825,0.936178531820991,0.28066865478284,-0.147494858733882,-0.685260025604719,-0.564391904346989,-0.328785243096166,-1.03163932001955,0.524794291210351,0.33181943083804,-0.0843901603637802,-0.532719133976397,0.929391114698164,0.792687890044474,0.0844378351477968,0.521543447170378,0.621477288945667,0.870805532425301,0.125945496960447,0.108727168612159,-0.0597602123887907,0.0625989166785031,0.098803523864431,0.131020737064754,0.0937393903719721,0.114507579024765,0.176056573555153,0.0423236308074904,0.0523972677798908,0.0907222826421665,0.106965429840578,-0.0288285857775176,0.0340833341727619,0.1046739079756,0.0429397162338126,0.0502182365161065,0.0139128732350223
"49",0.394398861139137,0.387179027467428,0.101452346845492,0.295090833459336,1.48525864465338,1.20947239118825,1.35338752463591,0.849727178253281,-0.429764898055135,0.771732648589562,-0.611360084688237,1.18980099635855,1.10405439298523,1.38740614712742,-0.440649716874062,0.467648423385515,-1.19341169745451,-0.76056039046763,-2.14794401079735,-1.06412879826945,0.393484160823041,0.39972222867517,0.417538899785073,0.342184424564242,0.325726323864936,0.285336731643142,0.354330687206782,0.472290679064011,0.322516331340491,0.438630669524329,0.335772301908777,0.314034281184313,0.340874067194571,0.444798028813355,0.379279124978801,0.462245477156624,0.45990884264493,0.487115765733352,0.472587723296169
"50",0.0650959942968647,0.10579150649621,0.249743927746399,0.745436061802122,-0.0898540645238027,0.522038948041051,-0.703238761824489,0.688660614250856,-0.854699790334283,0.0759909658083111,-0.860274912627408,1.54843029453142,0.206317243791957,0.158204095643635,-0.482960620538425,-0.321294896324007,-0.31831960792772,1.00289622412842,-1.28848507195178,0.287219611064826,0.0488646309947826,0.0586702187861772,-0.0267314146529153,0.0720711716499543,0.0247774416797854,0.122361444420447,0.0332653356013907,0.137493057175826,0.0256828732637791,0.121542069809123,-0.0104073662248156,0.0315867060974856,0.0709025209218514,0.139419793751681,0.106888919343635,0.0754384902221005,0.0037349053176551,0.134392421465023,0.0537916491385081
"51",1.07690106951298,1.81578973303965,1.57425960721169,0.463336912458793,1.52561589289046,0.768009366148519,0.176435071612408,1.37170281431368,1.00191734149954,0.738517119566854,-0.482180306211552,1.34454800105181,0.44553022583608,0.702571580033754,0.845742857930007,0.815511039771518,0.443318316166991,0.6478532803191,0.283848966374888,0.345829347426012,0.998374803544719,1.0223151722948,1.15281469590245,1.0262106863291,1.06802105926105,1.12380340181494,1.04239625355312,1.05442729724898,1.06634718816485,1.14292590783162,1.05945011845968,1.08754121190328,1.08766384014455,1.1195830215908,1.11566083897856,1.10150656933292,1.08545023514783,1.06553272270969,1.02665226656879
"52",0.454563868023596,-0.25477271472214,0.173399462628771,-0.271261773777032,-1.09245145718192,0.12353724479249,-0.868856900141086,1.13070737736869,0.802346631109366,-0.677105312979456,-0.494551279029627,0.301498954425156,0.0267668901509405,-0.0394031579366355,0.385384969824329,2.06761305517248,0.295902049914624,1.12160160483164,0.702720101575151,1.43497691540136,0.508296806905233,0.455641127954179,0.519734784306813,0.502004830345267,0.487776908458359,0.554211954775334,0.402295181596216,0.408318091958226,0.520012460840104,0.499335388764433,0.457653320198446,0.493367957401703,0.471493058159526,0.449160944075509,0.289846958540087,0.457840669492512,0.392537433545496,0.429930682013103,0.332500896045647
"53",1.5153374445644,2.12238237402145,2.55246945631572,1.57481371755378,1.64292250338353,1.40093724896377,1.53786651812676,1.14377022242394,2.07722969334089,1.97114541060657,-1.19262966264496,1.70137459902963,2.08217307507043,0.496587724444861,0.393814675362856,0.723387290379329,0.535065850437119,1.1182548367178,-0.274820318256167,-1.26188720087751,1.42359304617592,1.4333108942767,1.52575736989945,1.46372266556898,1.45570676454249,1.46910749450549,1.52333082955631,1.43051647356558,1.43769216036009,1.64837357194618,1.48878751922713,1.41769313048795,1.55056295699742,1.69864427007732,1.59346964175539,1.57737662729023,1.52181503809684,1.52067380876869,1.58187909070046
"54",1.00722212778904,0.649589276366993,1.50682484664429,0.671307354016098,1.01476421814866,0.319347233209475,0.0357288332168777,1.61043557438012,1.33571165013547,0.724558526360216,-0.461868349429179,1.32107164284009,1.25654508407017,0.472103883973762,0.859957410270507,1.13705744383179,0.41492252291444,1.48783800712827,0.750800579666927,-0.702046521451064,1.01948758670489,0.960673246041329,1.08195358601314,0.969603419004032,1.03694595256521,1.06085528818742,0.963482536383049,0.949608048011911,1.01014146854455,1.07186701124237,0.984745871192381,0.947134471884435,1.02411285669859,1.04473714848905,0.99861781164656,1.04227835878633,0.959713904804171,0.969865570571149,1.02992228981693
"55",-0.041586614443525,0.403157418699146,0.263692724954182,-0.207745441274234,-0.644413998257685,1.07991450896565,0.491507344071466,0.104822731264298,0.307019719756311,0.321114734590693,0.0468295729037128,0.0812427459549761,0.182208866062265,1.05474163377488,-0.570931380952948,0.457898325281978,-0.217985461508939,-0.297591354746162,0.312740696044319,-2.18526564314123,-0.0792062820669071,-0.071794762351668,-0.00904740532968651,-0.0220575658751781,-0.11168828338988,-0.0708378525795811,-0.0259419650036621,-0.076049971119119,-0.0889923983253342,-0.0387703533036901,-0.0539953128440958,-0.0297253323020612,-0.100898503203104,0.0582348904369269,-0.0821073669664584,-0.0220294735462703,-0.0173092497700827,-0.0577081225954358,0.113614238525835
"56",-0.189902988044578,0.537953120825235,0.455724614663265,0.234803993622841,-0.659293373289147,0.201243887325004,1.09198723813449,-0.172505520834948,0.380430056975259,0.408464180961227,-0.301108984585237,-0.223574130450976,-0.569263460490217,-0.619607921536878,-0.595806073387257,-0.048915365626187,0.273324342052645,0.121898414522929,-0.280596446287565,-1.76376486928476,-0.25789745478001,-0.239482189942686,-0.21805676705763,-0.173060399715377,-0.181008273524091,-0.284924874466352,-0.159358198738834,-0.238447834742934,-0.261450502102498,-0.177236039954901,-0.195925280783632,-0.093697643450468,-0.162678001881125,-0.0966818076971171,-0.180881480745884,-0.225409123148854,-0.198316905695947,-0.182747841610671,-0.0709260122276616
"57",1.63101331538224,0.975280063363196,1.51992107308358,1.8959547095048,-0.66660881350629,-0.00467206244035127,0.850726583938213,1.52241571621478,3.37329263032931,0.942652771752388,0.71972403854437,0.0270565361876698,2.5063894901034,-0.577878968299562,1.60315190883128,1.76664936380866,2.1486575686592,0.695442864938771,0.878101319121315,-1.41678446320656,1.64934668449925,1.59349115118407,1.61655648680757,1.68946482185273,1.7705257493932,1.64637173012713,1.62099930430598,1.4356397777722,1.63978924256296,1.63512697472504,1.67630281522122,1.50292269244854,1.72909201871261,1.61279736697536,1.62597361333591,1.54077651201547,1.66769426611319,1.58096764521608,1.70203141341755
"58",0.653714943809068,1.05218760165847,1.24456418841327,1.48967584766413,-0.568088828773149,0.646023669365057,1.00397358295276,0.360377320556366,1.49881477945906,1.03093051809166,0.398737410531169,0.397532796032264,0.0934936847230401,0.0458028055261549,0.144841335117878,0.733969523277819,1.04028346352346,0.21074953528599,0.268688182689549,-2.07531941509362,0.598805059868736,0.601630128486949,0.555482500726896,0.687128131473685,0.681203105932194,0.61106312766841,0.683275796363403,0.564646028540947,0.588487384970613,0.652652628006688,0.641794787089935,0.73116211765842,0.683153921178919,0.747948870933174,0.660310653562042,0.612109165661877,0.677593024364036,0.640473915137288,0.782070982763434
"59",-0.0849733948969053,-0.0451435110375466,0.00193282163797247,-1.12619978250629,-0.746734212928266,-0.666520528640812,-1.41162156211426,-0.749531468477741,0.371594635861338,0.252802126800731,-0.694567041569642,0.185809932888225,1.2338218192175,-0.19377626718364,0.172406489076939,0.459880970852752,-0.284768893607007,-0.882019173167528,-0.058415814187684,0.39409212886218,-0.0772979721963096,-0.081301912180307,0.0418003853225587,-0.0552451894938555,-0.0520852806216949,0.0329776441359276,-0.0620939736521842,-0.122794756383869,-0.131714581850884,-0.0539033197412753,-0.104181916029128,-0.296166019936738,-0.0838456368072486,-0.105959203366301,-0.138079511229366,-0.0940840873297304,-0.0220275695208957,-0.0903416976798839,-0.125405092191919
"60",-0.438607849858584,-0.226746223724903,-2.11106528639925,-1.26891128543767,0.0965389674575872,-1.29090306750037,-1.42094661346774,-0.455591335798526,-0.613311207083662,0.105071354514142,-1.87836126228984,-0.0632302253571349,1.55656500247999,-0.840959390265919,0.529951758659266,0.0523440635535619,0.070365730702268,-1.96727500511245,0.428261809491861,0.484984364864512,-0.436244541972434,-0.337003587618987,-0.355597055866983,-0.453065773089378,-0.384953873707951,-0.34069670154754,-0.445513794828207,-0.42568984253672,-0.482711053943443,-0.354409187069454,-0.447192529103616,-0.688134481145626,-0.421632154208397,-0.547935939822519,-0.471519906852304,-0.518815549325675,-0.316885776821589,-0.452025959495036,-0.458986305910147
"61",-2.37131733629087,-2.57900501634972,-1.37717758544557,-2.21065036283326,-0.84218436412762,-2.28941759296162,-1.20926236825111,-1.67357762560588,-1.72504558126429,-2.78771146652651,-0.917284061962736,-2.29765542324402,-1.03456417656602,-2.29988136997055,-2.0720069008349,-2.29427243259352,-1.80552327629548,-0.999128677036813,1.32757174017747,0.594525202442959,-2.30962859417559,-2.40094590728422,-2.32681735566333,-2.39706325736222,-2.34164392954619,-2.38892563440766,-2.36596204920554,-2.37943797701527,-2.28769381975052,-2.3961695588127,-2.33289464608444,-2.40396310806826,-2.35453002136713,-2.34634207795529,-2.34891419951709,-2.34514198344393,-2.40445070902514,-2.42772541773115,-2.40817914794996
"62",-3.59374445520951,-3.50950772406523,-1.63353610185141,-3.59255630453117,-1.58324884064421,-3.44728661809318,-1.98324698786342,-3.19007203861141,-1.89938929983822,-3.227896134499,-1.16557874780889,-2.94274128579373,-1.12125761164408,-3.97531902753361,-3.5738498318274,-3.08338142459163,-2.47071637913826,-2.36376072851922,0.709943960733609,0.278840281614798,-3.5188194255539,-3.65693038237376,-3.48927662414223,-3.61456089961097,-3.53374218136023,-3.60838962232085,-3.53257387629187,-3.66674695627937,-3.54982747382963,-3.65009285186551,-3.56777111587469,-3.72060562568275,-3.53893636566851,-3.51558275841612,-3.57933910392025,-3.59588434122007,-3.59351106360742,-3.62748766653584,-3.5959950394787
"63",-1.99351176487109,-1.35704226150219,-1.08436622727188,-2.24907138741994,-1.29404140802921,-1.78756603214316,-1.41623278802309,-0.943360884644229,-0.137622945494194,-1.48301274415739,-1.83010342883201,-0.708510710169204,-0.31857711250293,-1.70007531956993,-2.05842873993482,-1.06369281733786,-2.29713957440925,-3.64120661318207,0.333918114526686,0.315223402526065,-1.983445125788,-2.0094321346668,-1.93156664343085,-1.99437447894557,-1.99663268802488,-1.96053993499403,-2.02364874047758,-2.11351705420857,-1.98151685819684,-1.96607600828197,-2.02112404816667,-2.09122472031193,-1.99050838711385,-1.93362763177227,-2.01097460559312,-1.94941905073849,-1.84015254190704,-2.01722076574942,-2.00182156700216
"64",-3.2155226295079,-3.30463332856462,-1.33829715218697,-2.13659532595325,-2.1937586298675,-2.67540419265126,-1.82912589178854,-2.04157413581962,-1.88563371055016,-2.46257311086578,-2.14534487562854,-1.90326556743583,-1.45406573946734,-2.46362716358886,-2.19929452873516,-2.01357339759306,-3.3940165501275,-2.95213552897811,0.687341361530988,-1.01171181450595,-3.14189056684111,-3.26034487428385,-3.32774120715921,-3.20999810381161,-3.21088246778224,-3.21688625584405,-3.21651064485455,-3.26511621415237,-3.2123604224,-3.20661542365887,-3.234794374288,-3.14863745424157,-3.22616951540851,-3.24891863348946,-3.24452702312998,-3.10779928152917,-3.15330791359648,-3.25069497879945,-3.11913420847916
"65",-1.71713706137459,-0.75245292381491,-2.07419221803074,-2.20500164371182,-1.68113909385538,-2.12440088338141,-1.43044440190126,-1.69416415806863,-2.22227305162946,-1.00751977488918,-2.26224169137642,-0.962864206663413,-0.139322121991385,-1.60546653916988,-0.691396031312194,-1.26924942257463,-1.15832464273783,-1.72255865248953,0.149467496718479,-0.0398044982949171,-1.74991678843546,-1.66503205686097,-1.66506611217491,-1.7000386878988,-1.67291310678789,-1.69693090417518,-1.6941112280254,-1.65880377691555,-1.7420900818635,-1.65284904434688,-1.73386897357239,-1.85472913498192,-1.70353958605092,-1.8261572438171,-1.73879635415741,-1.75743440939783,-1.67024821500449,-1.72609755353456,-1.68557757159215
"66",-1.74790107174701,-0.606337040791558,-1.94239907041988,-1.79629532042619,-2.63467657350548,-1.5282199373302,-0.898623138235257,-1.68030884576732,-2.27736131012243,-0.52021806461354,-2.68943686234788,-0.960279108729532,-0.0920235598975122,-1.408819637282,-1.26132069386538,-1.00084074685427,-1.53821753354792,-1.44484697202009,0.657127790449784,-1.03499855235618,-1.79071503210499,-1.68745857726982,-1.73751724819063,-1.68574654525086,-1.72901034888076,-1.7738168576526,-1.71436307469151,-1.6771001043441,-1.85489109657512,-1.65562832585984,-1.7766933749739,-1.86161859011574,-1.74062254749362,-1.8166468729521,-1.80602128880139,-1.7208689135905,-1.72551424566455,-1.7748872933712,-1.65308594952982
